Company,TypeName,Inches,Ram,OpSys,Weight,SSD,HDD,Flash,Hybrid,Cpu_Brand,Cpu_Model,Cpu_ClockSpeed,Gpu_Brand,Gpu_Series,Gpu_Model,ScreenType,ScreenWidth,Touchscreen,Price
Asus,Ultrabook,13.3,8,Windows,1.2,512,0,0,0,Intel,Other,0.9,Intel,HD,Graphics 515,IPS Display,1920,False,38841.12
Dell,Notebook,15.6,6,Windows,2.3,0,1024,0,0,Intel,Core i3,2.4,Intel,HD,Graphics 620,Other,1366,False,24455.52
Acer,Notebook,15.6,4,Linux,2.4,0,500,0,0,Intel,Celeron Dual Core,1.6,Intel,HD,Graphics 400,Other,1366,False,15397.92
Dell,Notebook,15.6,2,Windows,2.2,0,500,0,0,Intel,Celeron Dual Core,1.6,Intel,HD,Graphics,Other,1366,False,20193.12
Lenovo,Notebook,15.6,8,Windows,2.6,0,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,GTX 960M,IPS Display,1920,False,47898.72
HP,Notebook,15.6,6,Windows,2.04,0,0,0,1024,AMD,Other,2.9,AMD,Radeon,Other,Standard Display,1920,False,29303.4672
Dell,Notebook,15.6,8,Linux,2.3,0,1024,0,0,Intel,Core i7,2.7,AMD,Radeon,R5 M430,Other,1366,False,42943.1472
HP,Netbook,11.6,2,Windows,1.17,0,0,32,0,Intel,Celeron Dual Core,1.6,Intel,HD,Graphics 400,Other,1366,False,11135.52
Asus,Notebook,15.6,4,Windows,2.2,0,500,0,0,Intel,Core i7,2.5,Nvidia,GeForce,Other,Other,1366,False,38378.6496
Lenovo,2 in 1 Convertible,14.0,4,Windows,1.8,128,0,0,0,Intel,Core i7,2.5,Intel,HD,Graphics 520,IPS Display,1920,True,33992.64
Lenovo,2 in 1 Convertible,13.3,16,Windows,1.3,512,0,0,0,Intel,Core i7,2.5,Intel,HD,Graphics 520,IPS Display,3200,True,79866.72
Lenovo,Notebook,14.0,2,Windows,1.5,0,0,64,0,Intel,Celeron Dual Core,1.6,Intel,HD,Graphics,Other,1366,False,12201.12
HP,Notebook,15.6,6,Windows,2.19,0,1024,0,0,Intel,Core i7,2.5,AMD,Radeon,Other,Other,1366,False,40705.92
Asus,Notebook,15.6,4,Windows,2.2,0,500,0,0,Intel,Celeron Dual Core,1.6,Intel,HD,Graphics,Other,1366,False,19660.32
Asus,Ultrabook,13.3,8,Windows,1.2,512,0,0,0,Intel,Other,0.9,Intel,HD,Graphics 515,IPS Display,1920,False,38841.12
Dell,Notebook,15.6,6,Windows,2.3,0,1024,0,0,Intel,Core i3,2.4,Intel,HD,Graphics 620,Other,1366,False,24455.52
Acer,Notebook,15.6,4,Linux,2.4,0,500,0,0,Intel,Celeron Dual Core,1.6,Intel,HD,Graphics 400,Other,1366,False,15397.92
Dell,Notebook,15.6,2,Windows,2.2,0,500,0,0,Intel,Celeron Dual Core,1.6,Intel,HD,Graphics,Other,1366,False,20193.12
Lenovo,Notebook,15.6,8,Windows,2.6,0,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,GTX 960M,IPS Display,1920,False,47898.72
HP,Notebook,15.6,6,Windows,2.04,0,0,0,1024,AMD,Other,2.9,AMD,Radeon,Other,Standard Display,1920,False,29303.4672
Dell,Notebook,15.6,8,Linux,2.3,0,1024,0,0,Intel,Core i7,2.7,AMD,Radeon,R5 M430,Other,1366,False,42943.1472
HP,Netbook,11.6,2,Windows,1.17,0,0,32,0,Intel,Celeron Dual Core,1.6,Intel,HD,Graphics 400,Other,1366,False,11135.52
Asus,Notebook,15.6,4,Windows,2.2,0,500,0,0,Intel,Core i7,2.5,Nvidia,GeForce,Other,Other,1366,False,38378.6496
Lenovo,2 in 1 Convertible,14.0,4,Windows,1.8,128,0,0,0,Intel,Core i7,2.5,Intel,HD,Graphics 520,IPS Display,1920,True,33992.64
Lenovo,2 in 1 Convertible,13.3,16,Windows,1.3,512,0,0,0,Intel,Core i7,2.5,Intel,HD,Graphics 520,IPS Display,3200,True,79866.72
Lenovo,Notebook,14.0,2,Windows,1.5,0,0,64,0,Intel,Celeron Dual Core,1.6,Intel,HD,Graphics,Other,1366,False,12201.12
HP,Notebook,15.6,6,Windows,2.19,0,1024,0,0,Intel,Core i7,2.5,AMD,Radeon,Other,Other,1366,False,40705.92
Asus,Notebook,15.6,4,Windows,2.2,0,500,0,0,Intel,Celeron Dual Core,1.6,Intel,HD,Graphics,Other,1366,False,19660.32
